Feedback ID,Comment,Rating,Feedback Date,Product ID,Customer ID
510,"Still wondering how they fit 64,000,000,000 bites on a card like this. But this car is plenty fast and compatible with my devices.",5,27/04/2021,107,3
511,"It has worked fine, so I have no complaints.  I've purchased SanDisk products several times and have been happy with this brand.",5,28/04/2021,143,290
512,I've been used this prdoduct on the Past and it has great whit my Past Galaxy Note 2 for Store almost anything on my Device,5,29/04/2021,23,347
513,This card failed after 2 weeks of use.  I have the same problem with their SSD failed on me after 6 months.,1,30/04/2021,254,236
514,"Fast , no problems , i loved the price and it worked immediately , never caused me any problems.... Oh just remembered when i place it into the sd card to make it fit into the pc ,,, usually the micro sd get stuck in the holder , that i did not like",4,01/05/2021,127,331
515,"It worked in my android phone and will hold all my music, so i like it so far and would recommend",5,02/05/2021,76,115
516,I got this to go in my smart phone and it does the job great!  Inexpensive and it includes an adaptor card so I can use it in applications without a micro-SD slot.  This expands its versatility.,5,03/05/2021,184,418
517,I bought this to upgrade the 32GB MicroSD that was in my Samsung Galaxy S5. This works great!I recommend this for everyone.,5,04/05/2021,10,278
518,"Whether I'm on vacation or just taking photos and videos around the house I don't trust any other memory cards to keep all my memories.  I bought this card mainly for my Contour ROAM 2 Helmet Cam, but I've been using SanDisk Compact Flash Cards in my Canon DSLR and SanDisk SD Cards in my Panasonic HMC40 video camera and I've never had a single problem.  They don't fail, I've never had a file corrupted, they've survived x rays at the airport and extreme weather conditions.  Sometimes I'm tempted with the prices of other memory cards but in the end I go with the SanDisk for that warm and fuzzy feeling of knowing all my photos and videos will be perfectly safe.",5,05/05/2021,11,170
519,Used in my gopro. it holds a massive amount of video. No problems with it. It does what it is supposed to.,5,06/05/2021,26,48
520,Works great in GoPro Hero 3+. Super fast and gives plenty of storage capacity to video every outdoor activity I need.,5,07/05/2021,73,474
521,"Works great! Perfect price,I'm using mine for my digital camera, and my DJI Phantom FC40.The chip holds tons of data and is exactly what I needed!Highly recommend for anyone needing both micro and standard SD. It's great to have the ability to plug and play to get the data!Buy it, Buy it! BUY IT!For the money I should have got the 64GB card.I will be buying more.",5,08/05/2021,68,247
522,"My Android tablet is a toy; there is nothing crucial on it. I plan on downloading maps for travel, and need more storage.I rooted my tablet, changed two lines in a control file, and now it sees the external card as the internal card (and vice versa). When I save apps and/or data to the SD card, everything goes to the 32GB SanDisk Ultra MicroSDHC card instead of the puny internal store! Woo-hoo!DISCLAIMER: Rooting a device usually voids its warranty. I am not condoning such action, nor am I responsible for the results of such action. The responsibility is yours.The tiny card fit into the tiny slot on my 9&#34;-screened tablet, and is invisible once installed. But we both know it's there! I couldn't be happier, and until that changes, this is my endorsement of the SDHC card.",5,09/05/2021,167,207
523,"great deal fast data good price . you can use it for any thing . you dont need card reader , it comes with one already",5,10/05/2021,235,465
524,Works just fine.  Came with an adapter for a standard size card slot.  Installed in a Samsung Mini Tab 2.,5,11/05/2021,25,437
525,I got a few of these for tablets and phones and they have been fine. I loaded them with movies for a trip and they playback was perfect. I used one in a camera for video and it was plenty fast enough for the clips I was taking.,5,12/05/2021,107,306
526,"buy this one. it was inserted in my galaxy note 2, and also my asus transformer infinity. i bought 2 of these cards. i will buy it again if i need to. its easy to install, just pop it in and your device reads it. it's that simple!",5,13/05/2021,251,144
527,"stored over 2000 pics in good quality and were transferred to laptop from tablet, very happy with San Disk Ultra",5,14/05/2021,49,62
528,"Just the right size for my knitting and crafting patterns, lets me take them anywhere I go and helps when buying yarn and fabric because all the info I need is on my Nook.",5,15/05/2021,27,454
529,It works like sed it dose it's fast and works in my Xoom and have used it in my hd1010 xacti camera with an adapter.,5,16/05/2021,130,214
530,I bought this micro SD card for my Samsung pocket camera.I was amazed at how much storage I could shoot video in HD 1080 on such a tiny card.So far it is performing  nicely.,5,17/05/2021,185,385
531,"Installed in my Samsung Galaxy S4 (AT&T) for music, photos and video storage.  Works perfectly, never had a glitch in 6 months. (Formated as exFAT)",5,18/05/2021,159,26
532,Upgraded from the 32GB and very satisfied. Works great with my phone and large library of music. Def would reccomend.,5,19/05/2021,20,167
533,"Although it may be overkill for the application, considering its capacity, this appears to work very well for firmware memory for the Raspberry Pi, and at the price I bought it for on last year's Cyber-Monday, I wish I could buy a few more of them for the same price.  I haven't tried it with the RPi overclocked, but it's worked without a glitch at the normal RPi clock rate.  I've also used the 32GB version of this in my music player, and it has worked well also.",5,20/05/2021,197,402
534,"Recently upgraded to Samsung Note II. I've been wanting to carry more of my music. Turns out I only had a total of 12GB of music. But with the new 64GB card, that still gives me another 52GB for my photos, spreadsheets, word docs and PDF docs. I've been listening to my music stored on this card--No delays.",5,21/05/2021,46,189
535,I bought this for my son's Samsung Galaxy S4.  He had an 8gb card but it was filled.  This has more than enough space and the speed is excellent. He told me it is very fast compared to his last card. I would recommend this for sure.,5,22/05/2021,162,44
536,"Hard to review this as the card arrived DOA. Couldn't write to it at all, and it wouldn't format. I returned it and Amazon was great about the credit. I've owned several SanDisk memory cards and they have all performed well and I was a little surprised that this one failed out of the box. I'd read a good review of the Samsung 64GB micro card and I bought that instead. Very pleased with it.",2,23/05/2021,207,22
537,I use these for every project I work on.  It's a brand I trust and excited to continue with.  :),5,24/05/2021,206,477
538,Stopped working and could not reformat.  Didn't have good luck with this item or the vendor selling this item.  Hopefully just a bad one...sandisk is usually pretty good,2,25/05/2021,42,419
539,I loaded this memory card into my TF700T and could not get it to install. I found it to be a format issue and could not reformat it to get it to work. I sent it back and got the class 10 sandisc card ( non ultra ) and it loaded perfactly.,2,26/05/2021,158,284
540,"This is the first class 10 memory card I have had and boy is it fast, I actually bought two, one for my digital camera and one for my Galaxy 2 7.0.  Saves images really fast in my camera and does not slow down my tablet at all, great product at a great price.",5,27/05/2021,135,380
541,"Perfect card for my Galaxy S3 - lots of capacity at a decent price, and not a no-name brand either.",5,28/05/2021,75,100
542,"Couldn't wait to test it when I got home. Yes, the capacity is 128GB but shows less due to binary code. I managed to stuff 53 Hi-Def movies on to this. That is just insane. Speed is pretty good too. I managed 17MB/sec write and 45MB/sec read using a USB3.0 reader. This is for files 64KB or bigger. It slows down substantially with smaller files - typical for SD cards and thumb drives.Great warranty and only a small premium over 2 x 64GB cards.No regrets - highly recommended if you can get it at a decent price.",5,29/05/2021,120,452
543,Fantastic product as it is described. I purchased 2 of them. Delivery was fast. I will definitely buy it again and recommend this product to anyone.,5,30/05/2021,244,302
544,"Excellent quality memory; good deal for the price! It functioned perfectly, good speed, and meets all my needs. I would definitely recommend for anyone using tablets. I am planning to buy another one shortly.",5,31/05/2021,23,281
545,"wouldn't trade it for anything. i need the extra space, so it is very helpful. and sandisk always makes good stuff",5,01/06/2021,7,65
546,I use this in my Canon digital SLR.  Has lots of memory and the quality of images are great.  No disappointments.,5,02/06/2021,74,229
547,"I bought this about 5 months ago, give or take. I needed if for my Galaxy S3. It works perfect.",5,03/06/2021,14,492
548,"We have bought two of these.  You get an open slot with your smartphone and you should use it.  Pictures, movies, and music will fill up your primary device storage in a heartbeat.  Further, it is a good practice to have your &#34;personal&#34; stuff, like the things I just mentioned, saved to an external drive so as to not be in the mix should the horrific happen and you have to get your phone wiped.Word to the wise:  ENCRYPT YOUR STORAGE, both Primary Device and External SD.  For the Samsung Galaxy S4 (at least), that, in turn, requires that you use a phone unlock code of at least SIX characters, with at least one of them being non-numeric.  I know this can appear to be a pain in the butt, but the first time your device is ganked and you aren't panicking because your stuff is encrypted, you'll thank me.  Nekkid pictures aren't the only things of concern, mind you.  An unencrypted device, stolen by the wrong hands, isn't just $25 in crack cocaine money...it is much, much more than that in terms of lucrative identity theft opportunities.  Don't be &#34;that guy&#34;.  Encrypt your phone.  There are walk-throughs showing how to do that for whatever device you happen to have on YouTube, I am certain.",5,04/06/2021,73,328
549,Installed into my galaxy s3 and it reads and writes very fast. Having that much storage is awesome. It had over 59 gb after formating.,5,05/06/2021,236,133
550,"This Works As Expected And is WAYYYY faster than my 8Gig Class 2 card.my old card would slow down my phone as it was close to being full and would take forever to load up everything Music Files, Pictures Etc. This Card however I've Loaded more than 8GB of stuff on there, Put everything from my old Card and more, It Reads and loads Up Fine, No need to wait. BuY THIS CARD",5,06/06/2021,242,181
551,Could not ask for anything more. It is exactly as advertised and I have no issues. I have not gotten to try it in a UHS device yet but cannot wait to do so.,5,07/06/2021,239,49
552,"Bought it for my S4; it Works like a charm.  No setup needed, my S4 reads it automatically.  Great price. :)",5,08/06/2021,139,215
553,"Bought this for my new Samsung digital camera. No complaints. It does what it's supposed to do, and I haven't noticed any problems with quality.",5,09/06/2021,7,351
554,"I run this in my Samsung Galaxy II. Works like a champ and it's really fast. Unless your phone supports exFAT this is as big as you can go. It might find it, but you will only be able to use 32GB...that's why the file system is called FAT32.",5,10/06/2021,64,178
555,The internal memory on my ASUS tablet is kinda slow.  I installed this bad boy into my tablet and install the OS onto it.  Now the tablet runs nice and fast!,5,11/06/2021,86,49
556,My old microsd causes images taken to get corrupted probably because of the write speed it can't handle. This one works great! It has been a a few months and it still working good. I haven't seen any problem at. It seems pretty fast compare to my old  transcend. I would recommend it as Sandisk is already proven. It might cost a little more but it seems more reliable.,5,12/06/2021,38,62
557,"Figured there was not going to be any issues with SanDisk; produce arrived in well packaged - removed it, formatted it on computer, and installed. Working fine!",5,13/06/2021,164,431
558,Worked good in my talbet and gave it more space too do more games and pictures and download too save all your pictures,5,14/06/2021,102,137
559,"What can I say about a memory card?  I purchased it to increase the memory in my phone, it fits as it should, and works as it should.",5,15/06/2021,254,214
560,"What can I say SanDisk has the micro SD figured out.  Works with Asus Memo pad hd 7, movies for long trips.",4,16/06/2021,72,457
561,What can i say my old 8GB died and this is working like a champ trust the brand for a long time and expect nothing but the best,5,17/06/2021,89,98
562,"My S3 did not recognize card when it was formatted exFAT.  S3 seems to have problem supporting exFAT format in higher capacity like 32gb or 64gb.When I inserted the SD card, it just kept saying that SD card was ""damaged"" and I just got stuck on ""Unmounting SD card"" screen when I tried to format it on my phone.I just manually formatted the SD card to FAT32 in Windows 8 and inserted it into my phone.It runs smooth now.  Seems like a lot of people are having trouble to get the SanDisk 64gb to work in S3.  Hope this helps.",5,18/06/2021,157,217
563,Look no further. Perfect for my galaxy devices. I purchased a few of these and switch them between devices for quick data transfer. Highly recommended.,5,19/06/2021,227,142
564,"This is a very good item, fits perfectly in my tablet, its confortable, and protect it. Works very nice, great item...",5,20/06/2021,124,296
565,I got this to put in the i9 by cect that I got through amazon and it works great. bye,5,21/06/2021,181,292
566,I almost got myself a 16GB but decided on the 32GB last minute.  I'm so glad I did - I filled up my Hero3 White edition with over 20k time-lapse images and a few hours of HD footage.  These things are solid and reliable.  I filled it up over a 6 day period doing some work in Haiti.,5,22/06/2021,137,126
567,"Can be used with my phone as well as with my computers, thanks to the included adapter. I use these to back up/store pictures and documents instead of a separate external hard drive... I just put a number on the disk, as well as a numbered label on the plastic storage case it comes with, so I can remember what is on which disk. Easy to use and store!",5,23/06/2021,114,106
568,Really fast processing speeds and saves crystal clear footage. Haven't had any problems with it and don't expect to have any.,5,24/06/2021,4,363
569,"I've had other Sandisk memory cards, and they've always proven reliable. As always with memory, get the biggest you can afford, because you'll always need more than you think, and volume gets more economical with greater capacity.",5,25/06/2021,185,487
570,"Ive had the card for over a month, using it in my Samsung Galaxy Note 10.1.I filled the card with a few TV shows and movies to watch on the go, as well as many PDFs and MS Word Docs.The MS Word and PDF files often get corrupted after use. THe larger files seem to stay intact. I moved the smaller files into the internal storage and havent had problem since.Im hoping Sandisk has a decent return policy.",1,26/06/2021,128,176
571,"Using this for expanded storage on my Nexus 7 (via Mini SD USB Reader for Android) and it's working great. Instantly adds more storage for music, movies, tv, etc...",5,27/06/2021,178,343
572,"I bought this to use with my GoPro Hero3 Black, and it works great! No problems at all. For the price, it's hard to beat.",5,28/06/2021,23,465
573,"I get about 3mb/s, and the formatted capacity is closer to 27 gb. However the extra storage is very useful, it has some quirks. You can't move anything to the recycle bin. It doesn't work. You have to permanently delete it.",5,29/06/2021,97,351
574,"I didn't see this brand listed on the GoPro website as one of the recommended cards but I've never had an issue with SanDisk before so I gave it a try. It is a UHS1 card so it doesn't ever stop recording due to write errors. For the price, you can't beat the quality that comes with it. It also included a microSD to Standard SD card adapter so that you don't need a different card reader if you have one for your old SD cards.",5,30/06/2021,124,29
575,I love the additional storage for my pics/videos on my S3.  So far no problems.  Reads/writes with no problems or delays.  I got a great price on this as a gold box deal.  Too bad I could only purchase 1.  I can also use in most of my other devices with an adapter.,5,01/07/2021,251,99
576,This microsd card has been working fine in my Android phone for several months.  I have had no problem with speed or data corruption thus far.,5,02/07/2021,88,313
577,"Comes in an open package, no box included except for the instruction manual/warranty. Using this on my cell phone and works great. Read/Write speeds are noticeably faster than my old Sandisk 32gb MicroSD.",5,03/07/2021,18,268
578,"Got this MicroSDXC for my GoPro. I've got more than enough space not to worry about changing my simcard, but more about changing my battery.",5,04/07/2021,97,119
579,See above.  Nice to have the extra room in my Blackberry Z30.  LOTS of content goes with me.  Packaging was adequate but not over-the-top.,5,05/07/2021,206,38
580,Fast and reliable. So far no problems in my Samsung Galaxy S4 phone. Plus I got it on sale and well worth price.,5,06/07/2021,230,28
581,I upgraded from my 8 GB SD to this one and it was great to have the extra space.No problems with it.I removed the SD card from my phone and copied the files up to my computer using the adapter that came with the new card.  I copied the files to my new 32 GB MicroSDHC and installed it in my Galaxy S4 and it worked great.I liked the color. Makes it easier to see on my black desk.,5,07/07/2021,99,360
582,"I bought this for my new samsung galaxy s 4, and the first one I ordered produced formatting issues on my phone every time I rebooted. I looked online and found a number of these got recalled (or something) at one point, and some didn't but just don't work.I returned it for a replacement and the replacement has worked fine in my phone with constant use. I'm on month 4 with no issues.",3,08/07/2021,93,225
583,"fast and giv, works great",5,09/07/2021,117,221
584,"No way to format it. I even downloaded 2 programs that claimed were able to format it, After wasting about 6 hours, I decided to give up and send it back, The seller should format them before sending them, even if they would charge $5. extra, it would be well worth it instead of the hassle of downloading programs and wasting time trying and sending it back after hours of frustration.",1,10/07/2021,75,423
585,Needed to update the card in my Galaxy S4. Bought this one on sale. Installed it and it works fine. Loaded it up with music and have also used it for storing photos and videos from the phone. Big fan of SanDisk products.,5,11/07/2021,242,410
586,"I bought 2 of this, one for a Hero3 camera and one for a Galaxy S3 mini, They both work excelent, recommended for video shooting. Very good price!With the adapter you can use it on a SD card reader (SDHC compatible)",5,12/07/2021,187,336
587,I needed some new micro SD cards for my Flash Boot Project and required stable speeds. Sandisk provided the product I required with optimal speeds and stability along with quality and warranty.,5,13/07/2021,77,492
588,Bought to increase memory in my Samsung Galaxy III.  Use my phone for business and pleasure and needed the memory upgrade. Works great.,5,14/07/2021,43,34
589,"I purchased this to use in a Samsung Galaxy S3 phone. It worked fine for about a month, then the phone stopped recognizing it. I was able to copy my photos before the computer stopped recognizing it as well. SanDisk replaced it under warranty and so far the new one has been fine.",4,15/07/2021,196,476
590,I prefer the San Disk brand over other types.  This is a great size for phones & camera's.  I would buy again.,5,16/07/2021,203,177
591,I bought this for my husband and then the 32 GB one went on sale so I bought that one for him. I use this one in my Tablet and I love it! No issues!!,5,17/07/2021,235,237
592,I've used a number of these.  Just bought some more.  They're well rated.  they've always worked well for me.  Good price.,5,18/07/2021,146,474
593,Worked well after reformatting. Good thing I was able to download the free app on line after reformatting. Memory to spare. I like being able to download and snap photos without thinking how much space left in the phone.,5,19/07/2021,60,167
594,I was better off with my 32gig card.  This thing was nothing but problems.  The phone does not see it half the time and it is SLOW.  The phone keeps asking to Re- format it.  I got it to see the card after a reboot.  It is still SLOW.I will be buying the Samsung 64gig card for my Samsung Galaxy Note 1.  I have seen good things from Samsung.,1,20/07/2021,158,22
595,"I bought this for my GoPro and it does great. The only problem I experience with it is, if you download your pictures and videos from the day, you should re-format the card before trying to use it again. It seems to get confused where you left off when you re-install it. I lost out on getting some pictures and video because of not doing this on the second day of my SCUBA vacation. When I would start the GoPro in video mode, it would record about 6-15 seconds then stop automatically. Haven't have anymore problems since re-formatting after each night's downloading. The videos, set on 1080 looks great.",5,21/07/2021,15,259
596,Worked for awhile and then android would blow chunks (unexpectedly removed).  Windows sometimes could not read them and just blew up explorer.  Formated FAT32 .... ect ect ect over and over.  I'm done with SanDisk.  I think the problem is the CLASS 10 part of these cards.  All other cards I have work fine and they are less than class 10.  Maybe this was a bad batch because my replacement card a few days later (from Amazon) did the same thing again.EDIT: Decided to pick up the card that was laying on my counter for the last 3 months and give things another try.  Still does not work in HTC Evo LTE or EVO 3D.  Finally got it working in Galaxy S3.  Still very frustrating.,3,22/07/2021,59,358
597,"Super fast reading and writing. This thing performs under extreme condition; writing multiple large files, videos and photos, all at the same time. Have owned it for about 2 weeks now, and extremely happy with it.Formatting is super easy and fast",5,23/07/2021,218,490
598,"Insert it and use it, it is exactly that easy to use. And did I mention it is also very fast? I purchased this for my new Nook HD+ tablet and it gives me a lot of storage space for anything I wish to keep on the tablet, pictures, music, documents, eBooks, anything else I wish to create or copy to the tablet. I am very pleased with the performance and price of this purchase.",5,24/07/2021,29,63
599,"Very fast! Decent price.I use this for my phone, and it does the job. Never had any problems, it's a class 10 card so it has plenty of speed for reading and writing. Will buy again =)",5,25/07/2021,188,263
600,Bought for my wifes Samsung Galaxy 3 Tab. Lots of storage for pictures and music. Good product at reasonable price.,5,26/07/2021,89,87
601,seems to be working just fine...bought as a gift for a family member and they're using it for video recording.,4,27/07/2021,214,443
602,What can I say? It works and was formatted for an android already. Tho' I'm sure it will work w/ anything!,5,28/07/2021,108,414
603,"I have owned many an SD card in the past, and this is probably the best bang for the buck I've ever received in a card.  I'm not super nitpicky about data read/write speeds necessarily, but this card is plenty fast for me in my Samsung Galaxy Note II.  Pick one up while they are on sale!",5,29/07/2021,103,406
604,does very good..... holds a lot of songs......,5,30/07/2021,147,102
605,"Plugged in and worked out of the box in my Samsung Note 2 (Verizon).  Using an app to test the speed while it's in my Note, was hitting 8 - 15 mb/s for writing (avg high 8s), consistently in the 10mb/s for reading, so this seems like a legit class 10, and I don't think the write test really worked the greatest for whatever reason.  I'm with WinXP still, but to anyone else wondering, the exfat format the card comes in is what you want, don't format to fat32 if you computer can't read it, your phone/tablet/etc. most likely will read it fine.",5,31/07/2021,110,436
606,able to capture 1080p full Hd on my blackberry z10 now.  with my other card i was only able to do 720,5,01/08/2021,76,338
607,"A micro card that has 64G still just blows my mind. I put this card in my Galaxy Tab and I love it. It gives me plenty of storage for my music, videos, movies, photos, etc. The speed is awesome too. That makes uploading to it that much more enjoyable. I recommend it.",5,02/08/2021,249,458
608,I use mine inside a dash camera which records continuously while the car is being driven. No problems so far. Having the SD adapter included is nice.,5,03/08/2021,221,14
609,Its in my GoPro and the memory card easily captures 2 hrs of video.It can get more the battery only lasts 2 hrs.,5,04/08/2021,152,385
610,"Got it for my cell phone, Samsung Galaxy S4.  Works just like one would expect and appears to be quite fast.",5,05/08/2021,228,149
611,"I like to keep track of the &#34;Daily Deals&#34; and check them almost daily (resulting in me spending more than I should), but this was too good of a deal to pass up.  I will be upgrading my cell phone soon, so I knew I would be needing it soon.  So, at $30 (with an adaptor and in retail packaging) I jumped at it and am glad I did!",5,06/08/2021,5,409
612,Fast and reliable.  Well worth the price.  Works in my android tablet 7.0 with no problems.  Setup was no problem.,5,07/08/2021,182,129
613,"Slides right into devices with ZERO instructions needed, comes with ""Reader."" Adds lots of Storage space to your Reader or other device. Firmly snaps into place. Easy to read on screen instructions for what to store on device and what to store on SD Card.",5,08/08/2021,195,294
614,Probably enough storage space to handle most people's personnel information needs.  Just don't forget where you hide it.,4,09/08/2021,155,45
615,"Shop around, and you will be surprised how good of a deal this is.Combine it with something else to get free shipping, and it's a low cost winner.Technically speaking it works great, especially for a Go Pro Camera which will benefit greatly from the enhanced storagecapacity.Put it in a digital camera, and you won't need to worry about running out of space.Just bought my second one, that's how much I like/recommend it",5,10/08/2021,9,441
616,"Bought 2 of these for the wife's & my Android phone. When her's failed after 2 months, we figured it was just luck of the draw. Now mine failed after just over 4 months, losing a bunch of photos & videos (I made sure to back up every few weeks but even so, we just lost a bunch of photos of our 2 month newborn).Clearly SanDisk had a bad batch with this lot and as the return policy is horrible, I won't be buying any more SanDisk, no matter how cheap (when we bought them on sale around January 2013 they were over half the price of similar SD cards; again, SanDisk clearly knew they had a bad batch, shame on them for dumping them on the customer, no matter how cheap).While I would presumed they would have solved the problem in production, buy at your own risk, SanDisk will sell product with ridiculous failure rate.EDIT: After submitting my review I did some more research on other sites and the low star reviews here. SanDisk is so clearly guilty of selling a defective product from the batch about 6 months ago. Which as I said before, is when they put them on a super discount sale. They knew what they were doing and they are thumbing their nose at customers who just fell outside warrantee (like myself).To knowingly sell your customer something that is going to fail at an unacceptable rate and then ignore them because it failed a little bit outside warrantee is just bad faith. I beg people considering buying this product to not do so, and thumb up the reviews warning of failures. It is only when companies lose sales do they reconsider not screwing their customers like this.Personally I have bought several SanDisk thumb drives, CompactFlash cards, and a Sandisk MP3 player. The thumb drives were ok but I wouldn't buy another mp3 player from them (it was buggy as hell). Up until now I had an overall neutral to favorable opinion of them, not anymore.If you think I am overreacting, please just skim through a few pages submitted in springtime of 2013. There is at least one or more ""6 months and it failed"" reviews per page.",1,11/08/2021,28,29
617,"What is this thing? Oh, yeah. A memory card!It does what it says and nothing else.Keep remembering things even when you forget. Like my last girlfriend!",5,12/08/2021,72,341
618,"I'm using this in a NOOK HD+ (Customized Android OS). I use it mostly for music, a few docs. It works as expected with no problems. I have several SanDisk MicroSD cards, but this is the only XC card. They have all performed as expected. I have been pleased with both his memory card, as well as the other SanDisk cards.",5,13/08/2021,70,471
619,"All I can say is, these are probably the best I could find, fast and furious!If you dont get class 10, you are taking the risk of dropped frames on your HD videos.besides they are pretty too!",5,14/08/2021,138,12
620,"To begin, I am not that knowledgeable in tech matters so when I received a new Galaxy Note 2 as a gift and decided to add storage I read some reviews on the SD cards and was reading about the compatibility of the 64 GB cards (exFAT or Fat? I guess the exFAT was a successful diet), I was concerned somewhat but I ordered this one anyway and this is what my experience was. I added some music and videos onto the card using my Apple Macbook Air with no problems and then inserted it into the Note 2 with no problems and it immediately loaded everything with no problems. I have since taken it out and added some more music to it and it is working perfectly. I did not reformat or anything like that which was a great relief. Although I have only used this item for a week now with issue which means something could go wrong in the future, I would give it more than 5 stars if possible because it was easy for someone like me. I know I used the phrase no problems multiple times but when you are my age and things go smoothly with no problems it is very good.",5,15/08/2021,230,152
621,I bought this for my Lenovo A2109 tablet which alot of sites say wont work.  Once I formatted it to FAT32 it worked flawlessly.  Its fast and provides tons of storage to my 16gb tablet.,5,16/08/2021,179,396
622,"works as expected and was nice that it came with a holder. Not sure what else you can say about a chip, either it works or it don't? One never knows until they use it for a while how it is working...",4,17/08/2021,138,332
623,"It's a micro sd hc, stores files, and is great at it.I don't really know enough about these kinda things to go into details of how fast it is at transfering files.But it worked great for copying video files from my computer, placing the same thing into my LED tv (has a USB port) and watching the files from there. 8gb video files would play perfectly fine. Perhaps that's saying enough about it? Worth the money!",5,18/08/2021,163,2
624,"The product is OK, but my card does not acheive the rated write speed of 10 MB/sec.  Most applications probably don't need to hit 10 MB/sec, but my GoPro Hero 3 does need the full bandwidth and thus would bomb on me sometimes.  As tested, my card got between 8-10 MB/sec using the larger block sizes.  I complained to Sandisk about it and they allowed me to send it in for a replacement which I did (and took almost 2 weeks), but the replacement behaved the same way.  I would say this card is OK for most applications, but if you need top end speed, I would go with another card.  I bought my card in May 2013 and had it replaced in August 2013 so hopefully they have fixed this problem by now.",2,19/08/2021,96,435
625,Pay attention to your application and what class your card is!  Class 4 or unclassed may be cheaper but it may not give you the performance you want. Don't be pennywise and poundfoolish... this was purchased to go into one of the newer MK808 version tv streamer dongles and those take class 10. For the price this was a good value.I have been using SanDisk xD and sD regular and micro for 8 years now and always found them to be a consistent and high grade storage card. I can recommend this brand.,5,20/08/2021,35,267
626,"I bought a couple of these to use with a GoPro HERO camera. Since I've never had bad luck with a SanDisk product, I chose this to store my precious photos and videos on. A class 10 device, it can not only store average video, photos and sound, but is fast enough the handle the 3 shot per half second rate the cameras multi-shot mode demands.",5,21/08/2021,115,232
627,"Losing pictures, video, and tunes after 9 months on a Samsung Galaxy Note 2 (stock android).  Looks like this is a common problem.  I will try my luck with Sandisk on Monday.  If I don't get a replacement, I will never buy a Sandisk product again.  I paid the premium for ""Sandisk Quality.""  I am very disappointed.UPDATE:Sandisk will be providing a replacement SD CARD.  However, my data loss and downtime cannot be replaced.  SanDisk lost their ""premium rating"" in my eyes. It's going to take a while for them to get it back.",1,22/08/2021,85,194
628,"I bought this card as high speed external memory for my Asus ME302C tablet to play movies, music, etc. The card meets all of my expectations, and was pleasantly surprised to discover that it had absolutely no crapware preloaded. No compatibility issues whatsoever.",5,23/08/2021,171,482
629,I did not do any bench tests to see to verify the read and white but been very happy with it.,4,24/08/2021,114,432
630,"These things hardly go wrong, last forever, the bigger the better!With  SanDisk's  long-standing reputation,  at the right price point ( preferably at least $0.75  per GB or lower),  prIices can only continue to drop as technology improves.Not much to think about really. if you need the space, at this price,  you've hit a sweet spot for the moment.Great thing about micro SD cards  is their versatility.  You can stick it in your camera,  then stick it in your phone to review &  share. Tge speed  of these cards &  price/capacity  used  to be a problem. No longer. Now just watch the price of 64 GB cards  as the next level of resistance.Order was delivered on time,  price was right,  it's humming away reliably in my phone at the moment. What not to like?",5,25/08/2021,240,165
631,"Purchased it for DATA2SD on my Asus Transformer Prime. It did a great job but eventually the tablet started slowing down anyway so I have replaced it with a Samsung Tablet, which I will use the SD card in it but as a regular form of storage.",5,26/08/2021,251,484
632,Works great with the GoPro camera!I can get about 3 days of kayaking video and photos on it.Price was fair.,5,27/08/2021,186,486
633,This is great. I use this with my Contour Roam camera. Works great. lots of room for video. Transfer speeds are as expected.,5,28/08/2021,16,81
634,Card works fine at 1080p on my Gopro Hero 3 plus.  Works great in my Transend USB 3.0 reader as well.,5,29/08/2021,128,249
635,Came with adapter as described and works perfectly. I use this SDHC card with my GoPro Hero 3+ black and haven't been able to fill it up yet.,5,30/08/2021,10,236
636,"Great capacity. I purchased this when I first purchased my phone (Samsung Galaxy S3) and have had no issues with it. Great write speed. Excellent way to store all your music, videos and photos. Great to take videos with as well. More than enough capacity for anything I'd need it for on my phone. Can't go wrong with the SanDisk name either. An industry leader and well known for quality. Of course you always want to backup any and all of your data for continuity purposes, but I've never had any issues with this card.",5,31/08/2021,139,224
637,"I bought this for my Canon DSLR. It works great, no delay in photograph shots. Also, no visible lag effects with video. Will re-purchase.",5,01/09/2021,180,149
638,My gps has plenty more space now to update it's maps. It works so that is all there is to know.,5,02/09/2021,69,134
639,"I haven't done any formal benchmarks, but the device seems pretty slow. I haven't seen any real performance boost vs. my old card even on bulk file copies. I have another 8GB samsung card that may be a knockoff that performs noticeably better than this card.I'm using it anyway. I don't really have the time to return it or anything.",2,03/09/2021,221,75
640,This is a nice card. Holds about 29 GB. You can store data on it. It is a microSDHC card.,5,04/09/2021,68,416
641,My Samsung Galaxy S4 seemed to take to it right away.  It snapped into place without issue and began working without formatting question.,5,05/09/2021,54,462
642,"Works great, good transfer speed, capacity is as claimed.Only con I can think of is that it's too small and this is the second one I'm buying because I lost my first one while playing with my phone in bed and could not find it ever again. It's probably stuck in some sheets or the bed frame, I tried but can't seem to locate it anymore. I had just discovered and saved the cure to cancer on that card and I cannot remember what it was now. Sorry.",5,06/09/2021,86,310
643,"boost the mp3 player size thanks, more more if you have the music or video's can not go wrong with more memory",5,07/09/2021,59,235
644,"Lot's of space now! My Galaxy was getting full, so I got this. Tons of space for movies and music and pictures and videos and kindle. Get the point? Lots of space.",5,08/09/2021,9,189
645,I was impress with the value and quality. I used SanDisk Ultra 64 GB microSDXC Class 10 with my ASUS 300TF it works great!,5,09/09/2021,82,179
